8002d420	120	GetScreenPositionS
8002d498	204	DrawTarget
8002d564	392	SetPadState
8002d6ec	1608	DrawBlood
8002dd34	656	SetBlood
8002dfc4	484	DrawSmoke
8002e1a8	700	SetSmoke
8002e464	420	SetSmokeS
8002e608	116	SetImpact
8002e67c	532	DrawBleed
8002e890	176	SetBleed
8002e940	1012	SetBleeds
8002ed34	928	DrawSplash
8002f0d4	120	SetSplash
8002f14c	852	DrawFrame
8002f4a0	120	SetFrame
8002f518	788	SetBleedsDir
8002f82c	640	DrawGore
8002faac	160	SetGore
8002fb4c	472	DrawExplosion
8002fd24	312	SetExplosion
8002fe5c	312	DrawHinoko
8002ff94	656	SetHinoko
80030224	584	DrawFlyWire
8003046c	900	SetFlyWire
800307f0	1508	SetWire
80030dd4	1404	SetLightningI
80031350	68	SetLightning
80031394	1648	DrawShadow
80031a04	388	SetupAfterimage
80031b88	72	DisposeAfterimage
80031bd0	660	DrawAfterimage
80031e64	52	SetPolyXF4
80031e98	68	AddXF4
80031edc	52	DrawXF4
80031f10	52	SetPolyXG4
80031f44	68	AddXG4
80031f88	52	DrawXG4
80031fbc	428	FadeOutDirect
80032168	380	SetupTexScroll
800322e4	412	UpdateTexScroll
80032480	236	DrawImpact
8003256c	868	CreateStage
800328d0	620	LoadOrnamentArchive
80032b3c	140	DisposeOrnamentArchive
80032bc8	420	GetCenterAndSize
80032d6c	2660	LoadConstruction
800337d0	376	PointInTri
80033948	412	IsVisible
80033ae4	384	ActivateHumans
80033c64	2448	DrawConstruction
800345f4	44	leResetEnemyLayout
80034620	68	leClearLayout
80034664	420	leFindEnemy
80034808	144	leSetEnemy
80034898	60	DestroyTraceLine
800348d4	792	leLayoutEnemy
80034bec	88	leRemoveEnemy
80034c44	212	lePackEnemyLayout
80034d18	164	leRestoreEnemyLayout
80034dbc	44	leResetPath
80034de8	244	leAddPath
80034edc	960	jt_init4
8003529c	844	SearchItemTarget2
800355e8	148	ClearItemLayout
8003567c	184	PackItemLayout
