8004e624	368	UpdateEvent
8004e794	352	FUN_8004e794
8004e8f4	112	SetupStageSequence
8004e964	116	FUN_8004e964
8004e9d8	280	InitSprite
8004eaf0	288	FUN_8004eaf0
8004ec10	324	SetupImageToPolyGT4
8004ed54	400	_PlayMusic
8004eee4	756	PlayVoice
8004f1d8	164	FUN_8004f1d8
8004f27c	256	GetImage
8004f37c	208	GetArcData
8004f44c	172	InitializeImage
8004f4f8	160	FUN_8004f4f8
8004f598	68	FUN_8004f598
8004f5dc	176	PlayMusicFromID
8004f68c	52	FUN_8004f68c
8004f6c0	176	FUN_8004f6c0
8004f770	68	FUN_8004f770
8004f7b4	488	cbCheckCD
8004f99c	356	CdaPlayXA
8004fb00	128	CdaStop
8004fb80	100	CdaGetCurrentLength
8004fbe4	16	CdaReady
8004fbf4	20	FUN_8004fbf4
8004fc08	104	FUN_8004fc08
8004fc70	512	SoundEx
8004fe70	160	SetupSoundEffect
8004ff10	136	Sound
8004ff98	536	CVAsetup
800501b0	260	FUN_800501b0
800502b4	884	CVAsequence
80050628	2104	CVAupdate
80050e60	532	CVArun
80051074	436	AVCameraSetup
80051228	500	AVCameraControl
8005141c	180	DrawTelop
800514d0	8	FUN_800514d0
800514d8	216	FUN_800514d8
800515b0	1036	FUN_800515b0
800519bc	1448	FUN_800519bc
80051f64	288	FUN_80051f64
80052084	3620	BriefingAndInventorySelectionScreen
80052ea8	1244	FUN_80052ea8
80053384	6084	StageEndScreen
80054b48	4636	FUN_80054b48
80055d64	2188	FUN_80055d64
800565f0	76	FUN_800565f0
8005663c	132	ResetInventory
800566c0	60	FUN_800566c0
800566fc	160	FUN_800566fc
8005679c	284	FUN_8005679c
800568b8	88	FUN_800568b8
80056910	300	FUN_80056910
80056a3c	956	SaveCard
80056df8	56	ChkCard
80056e30	148	FUN_80056e30
80056ec4	84	DeleteCard
80056f18	56	FormatCard
80056f50	276	LoadCard
800570b8	352	FUN_800570b8
80057218	1076	SetupTelop
8005764c	76	FUN_8005764c
80057698	80	FUN_80057698
800576e8	164	FUN_800576e8
8005778c	388	FUN_8005778c
80057910	624	jt_init4
80057b80	3796	FUN_80057b80
80058a54	540	FUN_80058a54
80058c70	920	FUN_80058c70
80059008	920	FUN_80059008
800593a0	300	FUN_800593a0
8005961c	1260	FUN_8005961c
80059b08	1260	FUN_80059b08
80059ff4	984	FUN_80059ff4
8005a3cc	984	FUN_8005a3cc
8005a7a4	1024	FUN_8005a7a4
8005aba4	536	FUN_8005aba4
8005adbc	960	FUN_8005adbc
8005b17c	1036	FUN_8005b17c
8005b588	1152	AddEnemy
8005ba08	272	SelectCameraOwnerOption
8005bb18	644	LayoutEnemyOption
8005bd9c	1320	SaveSI
8005c2c4	320	LoadSI
8005c404	420	FUN_8005c404
8005c5a8	1108	FileOption
8005c9fc	448	FUN_8005c9fc
8005cbbc	692	FUN_8005cbbc
8005ce70	416	PlayerOption
8005d01c	16	SetDepthQ
8005d02c	168	DrawTMD
8005d0d4	296	FUN_8005d0d4
8005d1fc	344	FUN_8005d1fc
8005d354	328	FUN_8005d354
8005d49c	392	FUN_8005d49c
8005d624	320	FUN_8005d624
8005d764	368	FUN_8005d764
8005d8d4	364	FUN_8005d8d4
8005da40	428	FUN_8005da40
8005dbec	324	FUN_8005dbec
8005dd30	372	FUN_8005dd30
8005dea4	376	FUN_8005dea4
8005e01c	440	FUN_8005e01c
8005e1d4	348	FUN_8005e1d4
8005e330	396	FUN_8005e330
8005e4bc	412	FUN_8005e4bc
8005e658	476	FUN_8005e658
8005e834	188	FUN_8005e834
8005e8f0	88	FUN_8005e8f0
8005e948	8	FUN_8005e948
8005e950	564	AfsGetEntry
8005eb84	560	AfsFindFile
8005edb4	204	AfsOpenVolume
8005ee80	100	AfsInit
8005eee4	80	AfsFilenameFix
8005ef34	156	AfsOpen
8005efd0	56	AfsClose
8005f008	64	AfsFileSize
8005f048	196	AfsRead
8005f10c	180	subAfsFindFile
8005f1c0	184	AfsGetHeader
8005f278	264	cd_open
8005f380	472	FUN_8005f380
8005f558	56	cd_close
8005f590	164	cd_read
8005f634	164	cd_seek
8005f6d8	56	cd_getsize
8005f710	40	cd_init
8005f738	96	cd_control
8005f798	56	cd_tell
8005f7d0	36	FUN_8005f7d0
8005f7f4	356	AdtGetDisp
8005f958	624	AdtMessageBox
8005fbc8	20	AdtQuiet
8005fbdc	136	AdtFntOpen
8005fc64	64	AdtFntLoad
8005fca4	144	AdtReleaseDisp
8005fd34	8	AdtDmyPadRead
8005fd3c	248	AdtVsprintf
8005fe34	84	FUN_8005fe34
8005fe88	68	FUN_8005fe88
8005fecc	776	AdtSelect
800601d4	12	Exec
800601e4	12	Krom2RawAdd
800601f4	32	PCopen
80060214	16	PCclose
80060224	36	PClseek
80060248	32	PCcreat
80060268	168	__SN_ENTRY_POINT
80060310	112	__main
80060380	104	__do_global_dtors
800603e8	12	InitHeap
800603f8	12	PCinit
80060404	192	PCread
800604c4	24	_SN_read
800604dc	192	PCwrite
8006059c	24	_SN_write
800605b4	128	CdInit
80060634	16	EVENT_OBJ_80
80060644	44	EVENT_OBJ_90
80060670	16	EVENT_OBJ_BC
80060680	40	EVENT_OBJ_CC
800606a8	40	EVENT_OBJ_F4
800606d0	40	EVENT_OBJ_11C
80060704	12	DeliverEvent
80060714	16	CdStatus
80060724	16	CdMode
80060734	16	CdLastCom
80060744	12	CdLastPos
80060750	108	CdReset
800607bc	32	CdFlush
800607dc	20	CdSetDebug
800607f0	52	CdComstr
80060824	52	CdIntstr
80060858	32	CdSync
80060878	32	CdReady
80060898	20	CdSyncCallback
800608ac	20	CdReadyCallback
800608c0	316	CdControl
800609fc	308	CdControlF
80060b30	332	CdControlB
80060c7c	32	CdMix
80060c9c	32	CdGetSector
80060cbc	32	CdGetSector2
80060cdc	36	CdDataCallback
80060d00	32	CdDataSync
80060d20	260	CdIntToPos
80060e24	128	CdPosToInt
80060ea4	1372	FUN_80060ea4
80061400	640	CD_sync
80061680	712	FUN_80061680
80061948	1036	CD_cw
80061d54	136	CD_vol
80061ddc	212	CD_flush
80061eb0	240	CD_initvol
80061fa0	76	CD_initintr
80061fec	480	CD_init
800621cc	360	CD_datasync
80062334	256	CD_getsector
80062434	236	CD_getsector2
80062520	12	CD_set_test_parmnum
8006252c	216	FUN_8006252c
80062604	264	CdSearchFile
8006270c	412	ISO9660_OBJ_108
800628a8	12	ISO9660_OBJ_2A4
800628b4	40	ISO9660_OBJ_2B0
800628dc	32	ISO9660_OBJ_2D8
800628fc	668	ISO9660_OBJ_2F8
80062b98	40	ISO9660_OBJ_594
80062bc0	132	ISO9660_OBJ_5BC
80062c44	32	ISO9660_OBJ_640
80062c64	372	ISO9660_OBJ_660
80062dd8	28	ISO9660_OBJ_7D4
80062df4	228	ISO9660_OBJ_7F0
80062ed8	40	ISO9660_OBJ_8D4
80062f00	104	ISO9660_OBJ_8FC
80062f74	52	CDR_1_OBJ_0
80062fa8	160	CDR_1_OBJ_34
80063048	196	CDR_1_OBJ_D4
80063110	268	CDR_1_OBJ_19C
8006321c	208	CDR_1_OBJ_2A8
800632ec	464	CDR_1_OBJ_378
800634bc	24	CDR_1_OBJ_548
800634d4	212	CdReadBreak
800635a8	184	CDR_1_OBJ_634
80063660	20	CDR_1_OBJ_6EC
80063674	124	CdRead
800636f0	72	CDR_1_OBJ_77C
80063758	12	CDR_1_OBJ_7E4
80063764	172	CDR_1_OBJ_7F0
80063810	152	CdReadSync
800638a8	108	CDR_1_OBJ_934
80063914	20	FUN_80063914
80063928	20	FUN_80063928
80063944	376	CdReadFile
80063abc	216	CdReadExec
80063b94	796	FUN_80063b94
80063eb0	416	GsInitFixBg16
80064050	28	2D_BG22_OBJ_1A0
80064074	216	GsSortLine
80064154	152	_make_packet
800641f4	452	GsSortPoly
800643c4	576	GsSortSprite
80064604	328	2D_SP0_OBJ_240
8006474c	64	2D_SP0_OBJ_388
8006478c	248	2D_SP0_OBJ_3C8
80064884	56	2D_SP0_OBJ_4C0
800648c4	116	GsInitGraph
80064938	284	GS_001_OBJ_74
80064a54	104	GsInitGraph2
80064abc	544	GS_001_OBJ_1F8
80064cdc	264	GsSortClear
80064de4	48	GS_001_OBJ_520
80064e14	16	GsGetActiveBuff
80064e24	244	GsSetDrawBuffOffset
80064f18	20	GS_0022_OBJ_F4
80064f34	120	GsSetDrawBuffClip
80064fb4	164	GsSwapDispBuff
80065064	112	GsInitCoordinate2
800650d4	44	GsInitCoord2param
80065100	44	GsSetLsMatrix
8006512c	148	GsSetLightMatrix
800651c0	48	GsSetLightMatrix2
800651f0	144	GsMulCoord0
80065280	128	GsMulCoord2
